2262;Svetlice;109
2263;Valentovce;43
2264;Volica;289
2265;Vyrava;190
2266;Zbojne;173
2267;Zbudska Bela;132
2268;Rokytovce;184
2269;Poprad;51750
2270;Batizovce;2365
2271;Ganovce;1377
2272;Gerlachov okres Poprad;840
2273;Horka;1946
2274;Hozelec;802
2275;Hranovnica;3103
2276;Janovce okres Poprad;1662
2277;Kravany okres Poprad;908
2278;Liptovska Teplicka;2440
2279;Lucivna;986
2280;Mengusovce;677
2281;Mlynica;531
2282;Nova Lesna;1642
2283;Spisska Teplica;2267
2284;Spisske Bystre;2544
2285;Spissky Stiavnik;2842
2286;Svit;7748
2287;Strba;3494
2288;Svabovce;1502
2289;Velky Slavkov;1366
2290;Vernar;571
2291;Vikartovce;1872
2292;Vydrnik;1212
2293;Sunava;1963
2294;Zdiar;1368
2295;Stola;536
2296;Vysoke Tatry;4069
2297;Tatranska Javorina;213
2298;Haniska okres Presov;686
2299;Lubotice;3274
2300;Presov;89618
2301;Abranovce;677
2302;Bajerov;441
2303;Bertotovce;491
2304;Brestov okres Presov;439
2305;Bretejovce;395
2306;Brezany;179
2307;Bzenov;769
2308;Celovce okres Presov;332
2309;Cervenica;945
2310;Demjata;1076
2311;Drienov;2217
2312;Drienovska Nova Ves;820
2313;Dulova Ves;960
2314;Fintice;2021
2315;Fricovce;1143
2316;Fulianka;379
2317;Geraltov;126
2318;Gregorovce;822
2319;Hendrichovce;234
2320;Hermanovce;1910
2321;Hrabkov;698
2322;Chmelov;1006
2323;Chmelovec;441
2324;Chminianska Nova Ves;1299
2325;Chminianske Jakubovany;2269
2326;Chminany;947
2327;Janov;337
2328;Janovik;308
2329;Kapusany;2228
2330;Kendice;1985
2331;Klenov;234
2332;Kojatice;1116
2333;Kokosovce;840
2334;Krizovany;372
2335;Kvacany okres Presov;293
2336;Lada;847
2337;Lazany;186
2338;Lemesany;1934
2339;Lesicek;383
2340;Licartovce;989
2341;Lipovce;517
2342;Lubovec;502
2343;Lucina;171
2344;Maly Slivnik;932
2345;Maly Saris;1656
2346;Miklusovce;315
2347;Mirkovce;1308
2348;Mosurov;185
2349;Nemcovce okres Presov;473
2350;Okruzna;472
2351;Ondrasovce;55
2352;Ovcie;664
2353;Petrovany;1932
2354;Podhorany okres Presov;807
2355;Podhradik;386
2356;Proc;414
2357;Pusovce;533
2358;Radatice;800
2359;Rokycany;1053
2360;Ruska Nova Ves;1198
2361;Sedlice;1046
2362;Seniakovce;136
2363;Svinia;2214
2364;Sarisska Poruba;607
2365;Sarisska Trstena;362
2366;Sarisske Bohdanovce;830
2367;Sindliar;546
2368;Siroke;2481
2369;Stefanovce okres Presov;216
2370;Teriakovce;730
2371;Terna;1278
2372;Trnkov;235
2373;Tuhrina;478
2374;Tulcik;1319
2375;Varhanovce;1458
2376;Velky Slivnik;343
2377;Velky Saris;6065
2378;Vitaz;2034
2379;Vysna Sebastova;1248
2380;Zaborske;792
2381;Zahradne;996
2382;Zlata Bana;460
2383;Zehna;1149
2384;Zipov;290
2385;Zupcany;1543
2386;Medzany;877
2387;Lipniky;489
2388;Sucha Dolina;196
2389;Bajerovce;295
2390;Bodovce;346
2391;Brezovica okres Sabinov;1708
2392;Brezovicka;412
2393;Cervena Voda;504
2394;Cervenica pri Sabinove;902
2395;Dacov;744
2396;Daletice;98
2397;Drienica;740
2398;Dubovica;1475
2399;Hanigovce;130
2400;Hubosovce;519
2401;Jakovany;357
2402;Jakubova Vola;410
2403;Jakubovany okres Sabinov;966
2404;Jarovnice;6467
2405;Kamenica;1806
2406;Krasna Luka;700
2407;Krivany;1228
2408;Lipany;6439
2409;Lucka okres Sabinov;694
2410;Lutina;497
2411;Milpos;675
2412;Nizny Slavkov;857
2413;Olejnikov;472
2414;Olsov;392
2415;Ostrovany;2048
2416;Pecovska Nova Ves;2732
2417;Poloma;955
2418;Ratvaj;140
2419;Raznany;1529
2420;Rencisov;171
2421;Rozkovany;1340
2422;Sabinov;12709
2423;Sarisske Dravce;1202
2424;Sarisske Michalany;2873
2425;Sarisske Sokolovce;574
2426;Tichy Potok;329
2427;Torysa;1534
2428;Uzovce;526
2429;Uzovske Peklany;454
2430;Uzovsky Salgov;616
2431;Vysoka okres Sabinov;129
2432;Bela nad Cirochou;3380
2433;Brezovec;42
2434;Cukalovce;167
2435;Dlhe nad Cirochou;1958
2436;Dubrava okres Snina;226
2437;Hostovice;289
2438;Hrabova Roztoka;65
2439;Jalova;66
2440;Kalna Roztoka;560
2441;Klenova;506
2442;Kolbasov;79
2443;Kolonica;567
2444;Ladomirov;274
2445;Michajlov;87
2446;Nova Sedlica;277
2447;Osadne;160
2448;Parihuzovce;27
2449;Pcoline;562
2450;Pichne;571
2451;Prislop;57
2452;Runina;81
2453;Ruska Volova;99
2454;Rusky Potok;137
2455;Snina;20031
2456;Stakcinska Roztoka;336
2457;Stakcin;2449
2458;Strihovce;152
2459;Smigovec;88
2460;Topola;150
2461;Ubla;775
2462;Ulic;877
2463;Ulicske Krive;259
2464;Zboj;327
2465;Zemplinske Hamre;1264
2466;Spisska Nova Ves;37472
2467;Arnutovce;782
2468;Betlanovce;701
2469;Bystrany;3442
2470;Danisovce;552
2471;Harichovce;1875
2472;Hincovce;233
2473;Hnilcik;556
2474;Hnilec;427
2475;Hrabusice;2486
2476;Zehra;2360
2477;Chrast nad Hornadom;884
2478;Iliasovce;969
2479;Jamnik okres Spisska Nova Ves;1185
2480;Kalava;404
2481;Kolinovce;571
2482;Krompachy;8848
2483;Letanovce;2293
2484;Lieskovany;341
2485;Markusovce;4406
2486;Matejovce nad Hornadom;520
2487;Mlynky;554
2488;Odorin;957
2489;Olcnava;1076
2490;Olsavka okres Spisska Nova Ves;194
2491;Porac;959
2492;Rudnany;4423
2493;Slatvina;329
2494;Slovinky;1866
2495;Spisske Tomasovce;1986
2496;Spisske Vlachy;3536
2497;Spissky Hrusov;1261
2498;Teplicka;1158
2499;Vitkovce;610
2500;Vojkovce;428
2501;Smizany;8674
2502;Mala Trna;399
2503;Velka Trna;447
2504;Klin nad Bodrogom;205
2505;Stanca;417
2506;Trebisov;24557
2507;Backa;630
2508;Backov;680
2509;Bara;293
2510;Biel;1430
2511;Svata Maria;571
2512;Bol;749
2513;Borsa;1163
2514;Botany;1241
2515;Brehov;606
2516;Brezina;667
2517;Bysta;159
2518;Cejkov;1191
2519;Celovce;544
2520;Cerhov;757
2521;Cernochov;202
2522;Cierna;466
2523;Cierna nad Tisou;3651
2524;Dargov;595
2525;Dobra;483
2526;Dvorianky;618
2527;Egres;471
2528;Hran;1594
2529;Hrcel;1061
2530;Hriadky;460
2531;Kasov;286
2532;Kazimir;865
2533;Kozuchov;209
2534;Kralovsky Chlmec;7580
2535;Kravany okres Trebisov;356
2536;Kuzmice okres Trebisov;1705
2537;Kysta;385
2538;Ladmovce;313
2539;Lastovce;1197
2540;Leles;1771
2541;Luhyna;317
2542;Male Ozorovce;528
2543;Male Trakany;1096
2544;Maly Hores;1102
2545;Maly Kamenec;439
2546;Michalany;1937
2547;Nizny Zipov;1499
2548;Novosad;1013
2549;Novy Ruskov;636
2550;Plechotice;791
2551;Svatuse;801
2552;Polany;526
2553;Parchovany;1912
2554;Pribenik;1009
2555;Rad;531
2556;Secovce;8419
2557;Sirnik;575
2558;Slivnik;766
2559;Slovenske Nove Mesto;1090
2560;Solnicka;231
2561;Somotor;1478
2562;Stankovce;167
2563;Strazne;609
2564;Streda nad Bodrogom;2268
2565;Svinice;222
2566;Trnavka okres Trebisov;184
2567;Velaty;842
2568;Velke Ozorovce;754
2569;Velke Trakany;1433
2570;Velky Hores;1060
2571;Velky Kamenec;772
2572;Vinicky;503
2573;Visnov;227
2574;Vojcice;2186
2575;Vojka;489
2576;Zatin;803
2577;Zbehnov;353
2578;Zemplin;375
2579;Zemplinska Nova Ves;893
2580;Zemplinska Teplica;1683
2581;Zemplinske Hradiste;1146
2582;Zemplinske Jastrabie;668
2583;Zemplinsky Branc;490
2584;Gelnica;6124
2585;Helcmanovce;1434
2586;Henclova;107
2587;Zavadka okres Gelnica;616
2588;Zakarovce;745
2589;Hrisovce;312
2590;Jaklovce;1891
2591;Kluknava;1573
2592;Kojsov;708
2593;Margecany;1941
2594;Mnisek nad Hnilcom;1772
2595;Nalepkovo;3351
2596;Prakovce;3344
2597;Richnava;2878
2598;Smolnicka Huta;481
2599;Smolnik;1041
2600;Stara Voda;213
2601;Svedlar;2131
2602;Uhorna;143
2603;Velky Folkmar;917
2604;Kosice  mestska cast Kavecany;1287
2605;Kosice  mestska cast Tahanovce;2510
2606;Kosice  mestska cast Sever;20110
2607;Kosice  mestska cast Stare Mesto;20790
2608;Kosice  mestska cast Sidlisko Tahanovce;22576
2609;Kosice  mestska cast Dzungla;677
2610;Kosice  mestska cast Lorincik;654
2611;Kosice  mestska cast Peres;1884
2612;Kosice  mestska cast Myslava;2180
2613;Kosice  mestska cast Zapad;40092
2614;Kosice  mestska cast Saca;5809
2615;Kosice  mestska cast Polov;1190
2616;Kosice  mestska cast Sidlisko KVP;24069
2617;Kosice  mestska cast Lunik IX;6347
2618;Kosice  m c Dargovskych hrdinov;26319
2619;Kosice  mestska cast Kosicka Nova Ves;2660
2620;Kosice  mestska cast Barca;3584
2621;Kosice  mestska cast Sebastovce;732
2622;Kosice  mestska cast Krasna;5213
2623;Kosice  mestska cast Nad jazerom;24957
2624;Kosice  mestska cast Juh;23070
2625;Kosice  mestska cast Vysne Opatske;2431
2626;Hostovce okres Kosice  okolie;189
2627;Slancik;212
2628;Haj okres Kosice  okolie;280
2629;Nizna Hutka;583
2630;Backovik;549
2631;Baska;601
2632;Belza;410
2633;Beniakovce;707
2634;Bidovce;1530
2635;Blazice;616
2636;Bohdanovce;1063
2637;Boliarov;875
2638;Budimir;1194
2639;Bukovec okres Kosice  okolie;822
2640;Bunetice;92
2641;Buzica;1202
2642;Cestice;841
2643;Cakanovce okres Kosice  okolie;678
2644;Cana;5836
2645;Cecejovce;2153
2646;Cizatice;395
2647;Debrad;398
2648;Drienovec;2248
2649;Druzstevna pri Hornade;2726
2650;Durdosik;537
2651;Durkov;1815
2652;Geca;1707
2653;Gynov;643
2654;Hacava;221
2655;Haniska okres Kosice  okolie;1480
2656;Herlany;294
2657;Hodkovce;313
2658;Hrasovik;348
2659;Hylov;506
2660;Chrastne;544
2661;Janik;633
2662;Jasov;3557
2663;Kalsa;722
2664;Kecerovce;3389
2665;Kecerovsky Lipovec;115
2666;KoksovBaksa;1207
2667;Komarovce;382
2668;Kosicka Bela;993
2669;Kosicka Polianka;1006
2670;Kosicke Olsany;1294
2671;Kosicky Klecenov;275
2672;Kralovce;1134
2673;Kysak;1457
2674;Mala Ida;1573
2675;Mala Lodina;173
2676;Medzev;4413
2677;Mokrance;1359
2678;Moldava nad Bodvou;11293
2679;Mudrovce;70
2680;Nizna Kamenica;562
2681;Nizna Mysla;1700
2682;Nizny Caj;269
2683;Nizny Klatov;798
2684;Nizny Lanec;442
2685;Turnianska Nova Ves;339
2686;Novacany;762
2687;Nova Polhora;452
2688;Novy Salas;224
2689;Obisovce;438
2690;Olsovany;638
2691;Opatka;96
2692;Opina;187
2693;Panovce;595
2694;Peder;399
2695;PerinChym;1457
2696;Ploske okres Kosice  okolie;906
2697;Poproc okres Kosice  okolie;2745
2698;Rakos okres Kosice  okolie;345
2699;Rankovce;857
2700;Resica;315
2701;Rozhanovce;2480
2702;Rudnik okres Kosice  okolie;615
2703;Ruskov;1457
2704;Sady nad Torysou;1961
2705;Sena;2150
2706;Skaros;1118
2707;Slanec;1465
2708;Slanska Huta;249
2709;Slanske Nove Mesto;478
2710;Sokol;1182
2711;Svinica;886
2712;Semsa;813
2713;Stos;739
2714;Trebejov;203
2715;Trstany;292
2716;Trstene pri Hornade;1553
2717;Vajkovce;868
2718;Valaliky;4367
2719;Velka Ida;3656
2720;Velka Lodina;283
2721;Vtackovce;1106
2722;Vysna Hutka;455
2723;Vysna Kamenica;278
2724;Vysna Mysla;969
2725;Vysny Caj;293
2726;Vysny Klatov;442
2727;Zlata Idka;400
2728;Zarnov;409
2729;Zdana;1402
2730;Kechnec;1170
2731;Turna nad Bodvou;3588
2732;Bociar;257
2733;Sokolany;1339
2734;DvornikyVcelare;475
2735;Zadiel;164
2736;Milhost;393
2737;Vysny Medzev;522
2738;Kostolany nad Hornadom;1251
2739;Chorvaty;94
2740;Budince;217
2741;Michalovce;39351
2742;Bajany;472
2743;Banovce nad Ondavou;729
2744;Bracovce;948
2745;Budkovce;1510
2746;Cecehov;377
2747;Dubravka;681
2748;Falkusovce;674
2749;Hatalov;757
2750;Hazin;479
2751;Hnojne;224
2752;Horovce okres Michalovce;840
2753;Inacovce;767
2754;Jastrabie pri Michalovciach;279
2755;Jovsa;791
2756;Kacanov;441
2757;Kaluza;404
2758;Klokocov okres Michalovce;422
2759;Zemplinske Kopcany;471
2760;Krasnovce;624
2761;Kusin;340
2762;Lastomir;1176
2763;Laskovce;661
2764;Lesne;450
2765;Lozin;812
2766;Lucky okres Michalovce;581
2767;Malcice;1493
2768;Male Raskovce;240
2769;Markovce;980
2770;Moravany;1038
2771;Nacina Ves;1805
2772;Oreske okres Michalovce;474
2773;Palin;913
2774;Pavlovce nad Uhom;4562
2775;Petrikovce;194
2776;Petrovce nad Laborcom;1029
2777;Poruba pod Vihorlatom;620
2778;Pozdisovce;1292
2779;Puste Cemerne;357
2780;Rakovec nad Ondavou;1057
2781;Senne okres Michalovce;710
2782;Slavkovce;672
2783;Sliepkovce;741
2784;Stare;774
2785;Strazske;4360
2786;Stretava;681
2787;Stretavka;181
2788;Suche;395
2789;Samudovce;660
2790;Trhoviste;1975
2791;Trnava pri Laborci;585
2792;Tusice;688
2793;Tusicka Nova Ves;536
2794;Zaluzice;1150
2795;Vinne;1771
2796;Vola;256
2797;Vrbnica;1088
2798;Vysoka nad Uhom;798
2799;Zavadka okres Michalovce;444
2800;Zbudza;533
2801;Zemplinska Siroka;941
2802;Zbince;977
2803;Besa okres Michalovce;369
2804;Cicarovce;904
2805;Cierne Pole;278
2806;Drahnov;1476
2807;Izkovce;100
2808;Kapusianske Klacany;939
2809;Krisovska Lieskova;937
2810;Matovske Vojkovce;621
2811;Oborin;727
2812;Ptruksa;487
2813;Ruska;607
2814;Velke Kapusany;9105
2815;Velke Raskovce;307
2816;Velke Slemence;581
2817;Vojany;905
2818;Bretka;395
2819;Gemerska Panica;633
2820;Roznava;19291
2821;Ardovo;160
2822;Betliar;950
2823;Bohunovo;274
2824;Borka;565
2825;Brdarka;61
2826;Cierna Lehota okres Roznava;660
2827;Coltovo;479
2828;Dedinky;257
2829;Dlha Ves;563
2830;Dobsina;5657
2831;Drnava;716
2832;Gemerska Horka;1306
2833;Gemerska Poloma;2020
2834;Gocaltovo;239
2835;Gocovo;348
2836;Hankova;85
2837;Henckovce;450
2838;Honce;366
2839;Hrhov;1109
2840;Hrusov okres Roznava;328
2841;Jablonov nad Turnou;765
2842;Kecovo;351
2843;Kobeliarovo;478
2844;Kocelovce;243
2845;Kovacova okres Roznava;62
2846;Krasnohorska Dlha Luka;724
2847;Krasnohorske Podhradie;2660
2848;Kunova Teplica;702
2849;Lipovnik okres Roznava;509
2850;Lucka okres Roznava;181
2851;Markuska;156
2852;Meliata;206
2853;Nizna Slana;1243
2854;Ochtina;551
2855;Paca;590
2856;Paskova;342
2857;Petrovo;110
2858;Plesivec;2298
2859;Rakovnica;583
2860;Rejdova;770
2861;Rochovce;348
2862;Rostar;622
2863;Rozlozna;214
2864;Roznavske Bystre;623
2865;Rudna;715
2866;Silica;547
2867;Silicka Brezova;157
2868;Silicka Jablonica;191
2869;Slavec;463
2870;Slavoska;128
2871;Slavosovce;1872
2872;Stratena;124
2873;Stitnik;1533
2874;Vlachovo;831
2875;Vysna Slana;483
2876;Brzotin;1349
2877;Cucma;651
2878;Jovice;740
2879;Kruzna;488
2880;Baskovce okres Sobrance;248
2881;Benatina;187
2882;Bezovce;992
2883;Blatna Polianka;161
2884;Blatne Remety;674
2885;Blatne Revistia;206
2886;Bunkovce;364
2887;Fekisovce;307
2888;Hlivistia;377
2889;Horna;353
2890;Husak;162
2891;Chonkovce;541
2892;Inovce;212
2893;Jasenov okres Sobrance;308
2894;Jenkovce;439
2895;Kolibabovce;195
2896;Konus;344
2897;Koromla;434
2898;Krcava;414
2899;Kristy;309
2900;Lekarovce;908
2901;Nizna Rybnica;412
2902;Nizne Nemecke;336
2903;Orechova;242
2904;Ostrov okres Sobrance;311
2905;Petrovce okres Sobrance;213
2906;Pinkovce;171
2907;Podhorod;362
2908;Porostov;210
2909;Porubka okres Sobrance;422
2910;Priekopa;292
2911;Remetske Hamre;576
2912;Ruska Bystra;115
2913;Ruskovce okres Sobrance;263
2914;Rusky Hrabovec;311
2915;Sejkov;201
2916;Sobrance;6170
2917;Svatus;111
2918;Tasula;188
2919;Tibava;554
2920;Ubrez;780
2921;Velke Revistia;520
2922;Vojnatina;242
2923;Vysna Rybnica;376
2924;Vysne Nemecke;235
2925;Vysne Remety;417
2926;Zahor;653
